ID,Species_reported,Species_accepted,Temperature,GermSeeds,nSeeds,Growth_form,Distribution,Microhabitat,Dry_mass,Dormancy,Species_acceptedLCVP
80,Rhynchanthera cordata,Rhynchanthera cordata,25,16,50,Shrub,Widespread,Mesic,0.00255,ND,Rhynchanthera_cordata
80,Rhynchanthera cordata,Rhynchanthera cordata,25,18,50,Shrub,Widespread,Mesic,0.00255,ND,Rhynchanthera_cordata
80,Trembleya laniflora,Trembleya laniflora,15,0,50,Shrub,Restricted,Xeric,5.00E-04,ND,Trembleya_laniflora
80,Trembleya laniflora,Trembleya laniflora,15,4,50,Shrub,Restricted,Xeric,5.00E-04,ND,Trembleya_laniflora
80,Trembleya laniflora,Trembleya laniflora,15,1,50,Shrub,Restricted,Xeric,5.00E-04,ND,Trembleya_laniflora
80,Trembleya laniflora,Trembleya laniflora,15,0,50,Shrub,Restricted,Xeric,5.00E-04,ND,Trembleya_laniflora
80,Trembleya laniflora,Trembleya laniflora,25,9,50,Shrub,Restricted,Xeric,5.00E-04,ND,Trembleya_laniflora
80,Trembleya laniflora,Trembleya laniflora,25,8,50,Shrub,Restricted,Xeric,5.00E-04,ND,Trembleya_laniflora
80,Trembleya laniflora,Trembleya laniflora,25,15,50,Shrub,Restricted,Xeric,5.00E-04,ND,Trembleya_laniflora
80,Trembleya laniflora,Trembleya laniflora,25,10,50,Shrub,Restricted,Xeric,5.00E-04,ND,Trembleya_laniflora
80,Trembleya parviflora,Trembleya parviflora,15,6,50,Shrub,Widespread,Mesic,0.019,ND,Trembleya_parviflora
80,Trembleya parviflora,Trembleya parviflora,15,3,50,Shrub,Widespread,Mesic,0.019,ND,Trembleya_parviflora
80,Trembleya parviflora,Trembleya parviflora,15,3,50,Shrub,Widespread,Mesic,0.019,ND,Trembleya_parviflora
80,Trembleya parviflora,Trembleya parviflora,15,5,50,Shrub,Widespread,Mesic,0.019,ND,Trembleya_parviflora
80,Trembleya parviflora,Trembleya parviflora,25,32,50,Shrub,Widespread,Mesic,0.019,ND,Trembleya_parviflora
80,Trembleya parviflora,Trembleya parviflora,25,13,50,Shrub,Widespread,Mesic,0.019,ND,Trembleya_parviflora
80,Trembleya parviflora,Trembleya parviflora,25,9,50,Shrub,Widespread,Mesic,0.019,ND,Trembleya_parviflora
80,Trembleya parviflora,Trembleya parviflora,25,6,50,Shrub,Widespread,Mesic,0.019,ND,Trembleya_parviflora
97,Collaea cipoensis,Collaea cipoensis,15,12,25,Shrub,Restricted,Mesic/Xeric,NA,ND,Collaea_cipoensis
97,Collaea cipoensis,Collaea cipoensis,15,14,25,Shrub,Restricted,Mesic/Xeric,NA,ND,Collaea_cipoensis
97,Collaea cipoensis,Collaea cipoensis,15,11,25,Shrub,Restricted,Mesic/Xeric,NA,ND,Collaea_cipoensis
97,Collaea cipoensis,Collaea cipoensis,15,7,25,Shrub,Restricted,Mesic/Xeric,NA,ND,Collaea_cipoensis
97,Collaea cipoensis,Collaea cipoensis,25,20,25,Shrub,Restricted,Mesic/Xeric,NA,ND,Collaea_cipoensis
97,Collaea cipoensis,Collaea cipoensis,25,17,25,Shrub,Restricted,Mesic/Xeric,NA,ND,Collaea_cipoensis
97,Collaea cipoensis,Collaea cipoensis,25,13,25,Shrub,Restricted,Mesic/Xeric,NA,ND,Collaea_cipoensis
97,Collaea cipoensis,Collaea cipoensis,25,14,25,Shrub,Restricted,Mesic/Xeric,NA,ND,Collaea_cipoensis
98,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,15,0,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
98,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,15,0,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
98,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,15,4,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
98,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,15,1,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
98,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,25,24,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
98,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,25,24,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
98,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,25,25,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
98,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,25,25,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
