ID,Species_reported,Species_accepted,Condition,Temperature,GermSeeds,nSeeds,Growth_form,Distribution,Microhabitat,Dry_mass,Dormancy,Species_acceptedLCVP
41,Neoregelia bahiana,Neoregelia bahiana,Light,35,22,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Light,35,24,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Light,35,23,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Light,35,25,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Light,35,21,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Dark,35,19,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Dark,35,21,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Dark,35,18,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Dark,35,21,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Dark,35,20,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Dark,35,25,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Dark,35,22,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Neoregelia bahiana,Neoregelia bahiana,Dark,35,19,25,Herb,Restricted,Xeric,NA,ND,Neoregelia_bahiana
41,Tillandsia stricta,Tillandsia stricta,Light,15,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,15,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,15,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,15,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,15,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,15,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,20,22,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,20,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,20,20,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,20,20,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,20,20,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,20,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,20,20,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,20,22,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,25,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,25,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,25,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,25,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,25,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,25,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,35,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,35,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,35,23,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Light,35,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,35,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,35,21,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,35,22,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Tillandsia stricta,Tillandsia stricta,Dark,35,22,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_stricta
41,Vriesea bituminosa,Vriesea bituminosa,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,15,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,15,16,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,15,17,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,15,17,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,20,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,20,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,20,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,20,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,20,20,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,20,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,20,10,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,20,17,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,25,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,25,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,25,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,25,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,25,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,30,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,30,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,30,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,30,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,30,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,30,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,35,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,35,22,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,35,22,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Light,35,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,35,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,35,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,35,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea bituminosa,Vriesea bituminosa,Dark,35,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
41,Vriesea crassa,Vriesea crassa,Light,15,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,15,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,15,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,15,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,15,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,15,22,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,15,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,15,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,20,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,20,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,20,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,20,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,20,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,20,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,20,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,20,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,25,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,25,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,25,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,25,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,25,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,25,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,25,23,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,25,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,30,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,30,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,30,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,30,22,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,30,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,30,23,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,30,22,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,30,21,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,35,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,35,18,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,35,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Light,35,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,35,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,35,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,35,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,Dark,35,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea friburgensis,Vriesea friburgensis,Light,15,22,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,15,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,20,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,20,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,20,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,20,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,20,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,20,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,20,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,20,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,25,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,25,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,25,23,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,30,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,30,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,30,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,30,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,30,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,30,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,30,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,30,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Light,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,35,22,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,Dark,35,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea minarum,Vriesea minarum,Light,15,18,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,15,13,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,15,13,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,15,20,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,15,23,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,15,18,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,15,8,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,15,18,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,20,21,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,20,18,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,20,16,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,20,23,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,20,22,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,20,21,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,20,24,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,20,22,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,25,24,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,25,20,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,25,21,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,25,25,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,25,23,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,25,21,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,25,21,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,25,25,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,30,24,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,30,25,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,30,16,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,30,23,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,30,21,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,30,25,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,30,17,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,30,22,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,35,17,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,35,17,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,35,15,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Light,35,19,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,35,10,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,35,9,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,Dark,35,16,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
